98,42,AUD,2020,AUD - 2020,3,2020-06-01,2021-06-30,YES,"$4,175 was for works on drafting FS.",65500,1,4175,NULL,NULL,NULL
99,42,BM,2020,BM - 2020,3,2020-01-01,2020-12-31,YES,"Consultation, billed as incurred",0,1,0,NULL,NULL,NULL
100,44,CORP TAX,2019,CORP TAX - 2019,3,2019-10-01,2020-10-31,YES,,3000,1,0,NULL,NULL,NULL
101,45,CORP TAX,2019,CORP TAX - 2019,3,2019-10-01,2020-10-31,YES,,36350,1,0,NULL,NULL,NULL
102,47,CORP TAX,2019,CORP TAX - 2019,3,2019-10-01,2020-10-31,YES,,12500,1,0,NULL,NULL,NULL
103,47,TP,2019,TP - 2019,3,2020-06-01,2020-12-31,YES,TP update,3520,1,0,NULL,NULL,NULL
104,48,BM,2020,BM - 2020,3,2020-01-01,2020-12-31,YES,"Consultation, billed as incurred",0,1,0,NULL,NULL,NULL
105,48,REV,2019,REV - 2019,3,2019-10-01,2020-06-30,YES,,17000,1,0,NULL,NULL,NULL
106,49,CORP TAX,2019,CORP TAX - 2019,3,2019-10-01,2020-10-31,YES,"$8,000 is for tax provision",33000,1,8000,NULL,NULL,NULL
107,50,CORP TAX,2019,CORP TAX - 2019,3,2019-04-01,2021-01-31,YES,Including quarterly EST/EXT,8950,1,0,NULL,NULL,NULL
108,51,AMENDED TR - CTR,2015,AMENDED TR - CTR - 2015,3,2019-10-01,2020-10-31,YES,,2500,1,0,NULL,NULL,NULL
109,51,AMENDED TR - CTR,2016,AMENDED TR - CTR - 2016,3,2019-10-01,2020-10-31,YES,,2500,1,0,NULL,NULL,NULL
110,51,AMENDED TR - CTR,2017,AMENDED TR - CTR - 2017,3,2019-10-01,2020-10-31,YES,,2500,1,0,NULL,NULL,NULL
111,51,BM,2020,BM - 2020,3,2020-01-01,2020-12-31,YES,"$5,000 is for BE quarterly and annual filings",6500,12,5000,NULL,NULL,NULL
112,51,COMP,2019,COMP - 2019,3,2020-06-01,2021-04-30,YES,,5000,1,0,NULL,NULL,NULL
113,51,CORP TAX,2019,CORP TAX - 2019,3,2019-08-01,2021-04-30,YES,,5000,1,0,NULL,NULL,NULL
114,52,AMENDED TR - CTR,2018,AMENDED TR - CTR - 2018,3,2020-01-01,2020-09-30,YES,TOPC corrected PY on GILTI deduction with no charge,0,1,0,NULL,NULL,NULL
115,52,CORP TAX,2019,CORP TAX - 2019,3,2019-04-01,2021-01-31,YES,"$28,250 was for provision, nexus, FIN 48, DTA memo, and FS tax footnote.",36250,1,28250,NULL,NULL,NULL
116,53,CORP TAX,2019,CORP TAX - 2019,3,2019-10-01,2021-03-31,YES,,750,4,0,NULL,NULL,NULL
117,54,CORP TAX,2019,CORP TAX - 2019,3,2019-10-01,2021-06-30,YES,"$16,500 was for quarterly provision, annual state income tax nexus, and FIN 48 memo.",15000,1,16500,NULL,NULL,NULL
118,54,TP,2019,TP - 2019,3,2020-08-01,2021-06-30,YES,,9000,1,0,NULL,NULL,NULL
119,55,BM,2020,BM - 2020,9,2020-01-01,2020-12-31,YES,,0,1,0,NULL,NULL,NULL
120,55,CORP TAX,2019,CORP TAX - 2019,9,2019-08-01,2019-12-31,YES,,0,1,0,NULL,NULL,NULL
121,56,BM,2020,BM - 2020,9,2020-01-01,2020-12-31,YES,,0,1,0,NULL,NULL,NULL
122,56,CORP TAX,2019,CORP TAX - 2019,9,2020-01-01,2020-12-31,YES,,0,1,0,NULL,NULL,NULL
123,112,BM,2020,BM - 2020,9,2020-01-01,2020-12-31,YES,,0,1,0,NULL,NULL,NULL
124,112,CORP TAX,2019,CORP TAX - 2019,9,2020-01-01,2020-12-31,YES,,0,1,0,NULL,NULL,NULL
125,113,BM,2020,BM - 2020,9,2020-01-01,2020-12-31,YES,,0,1,0,NULL,NULL,NULL
126,35,CORP TAX,2019,CORP TAX - 2019,9,1900-01-01,1900-01-01,YES,,0,1,0,NULL,NULL,NULL
127,35,CORP TAX,2020,CORP TAX - 2020,9,2020-01-01,2020-12-31,YES,,0,1,0,NULL,NULL,NULL
128,114,INDIV TAX,2020,INDIV TAX - 2020,9,2020-01-01,2020-12-31,YES,,0,1,0,NULL,NULL,NULL
129,57,BM,2020,BM - 2020,9,2020-01-01,2020-12-31,YES,,0,1,0,NULL,NULL,NULL
130,58,CORP TAX,2019,CORP TAX - 2019,9,2020-01-01,2020-12-31,YES,,0,1,0,NULL,NULL,NULL
131,68,INDIV TAX,2019,INDIV TAX - 2019,8,2020-01-01,2020-07-30,YES,,46920,15,0,NULL,NULL,NULL
132,23,CORP TAX,2019,CORP TAX - 2019,8,2020-05-08,2020-10-31,YES,"Charged under Media Creation Technologies, Inc.",0,1,0,NULL,NULL,NULL
133,30,BM,2020,BM - 2020,8,2020-05-19,2020-07-31,YES,,5100,1,0,NULL,NULL,NULL
134,30,CORP TAX,2019,CORP TAX - 2019,8,2020-03-03,2020-10-31,YES,,2625,1,0,NULL,NULL,NULL
135,115,BM,2020,BM - 2020,8,2020-05-19,2020-10-31,YES,,2400,1,0,NULL,NULL,NULL
136,115,CORP TAX,2019,CORP TAX - 2019,8,2020-03-03,2020-10-31,YES,,1575,1,0,NULL,NULL,NULL
137,62,CORP TAX,2019,CORP TAX - 2019,8,2019-09-04,2020-09-15,YES,,6100,1,0,NULL,NULL,NULL
138,36,CORP TAX,2019,CORP TAX - 2019,8,2020-05-08,2020-10-31,YES,,10000,1,0,NULL,NULL,NULL
139,41,CORP TAX,2019,CORP TAX - 2019,8,2020-05-11,2020-10-31,YES,,3100,1,0,NULL,NULL,NULL
140,49,INDIV TAX,2019,INDIV TAX - 2019,8,2020-02-03,2020-06-01,YES,,6242,1,0,NULL,NULL,NULL
141,63,INDIV TAX,2019,INDIV TAX - 2019,8,2020-03-06,2020-05-31,YES,,1460,1,0,NULL,NULL,NULL
142,66,CORP TAX,2019,CORP TAX - 2019,7,2020-01-01,2021-01-31,YES,,4000,1,0,NULL,NULL,NULL
143,67,BM,2020,BM - 2020,7,2020-01-01,2020-12-31,YES,,420,12,0,NULL,NULL,NULL
144,67,CORP TAX,2019,CORP TAX - 2019,7,2020-01-01,2021-01-31,YES,,33500,1,0,NULL,NULL,NULL
145,68,CORP TAX,2019,CORP TAX - 2019,7,2020-01-01,2021-01-31,YES,,3300,1,0,NULL,NULL,NULL
146,69,BM,2020,BM - 2020,7,2020-01-01,2020-12-31,YES,,400,12,0,NULL,NULL,NULL
147,69,CORP TAX,2019,CORP TAX - 2019,7,2020-01-01,2021-01-31,YES,,4850,1,0,NULL,NULL,NULL
148,71,CORP TAX,2018,CORP TAX - 2018,7,2019-01-01,2019-12-31,YES,,3000,1,0,NULL,NULL,NULL
149,72,NOTICE HANDLING - CTR,2020,NOTICE HANDLING - CTR - 2020,7,2020-01-01,2020-12-31,YES,,3000,1,0,NULL,NULL,NULL
150,64,BM,2020,BM - 2020,7,2020-01-01,2020-12-31,YES,,360,4,0,NULL,NULL,NULL
151,64,CORP TAX,2019,CORP TAX - 2019,7,2020-01-01,2021-01-31,YES,,2500,1,0,NULL,NULL,NULL
152,73,INDIV TAX,2019,INDIV TAX - 2019,7,2020-01-01,2020-12-31,YES,,3200,1,0,NULL,NULL,NULL
153,73,INDIV TAX,2020,INDIV TAX - 2020,7,2020-01-01,2020-12-31,YES,,3200,1,0,NULL,NULL,NULL
154,73,TAX AUDIT - ITR,2017,TAX AUDIT - ITR - 2017,7,2020-01-01,2020-12-31,YES,,0,1,0,NULL,NULL,NULL
155,74,INDIV TAX,2019,INDIV TAX - 2019,7,2020-01-01,2020-04-30,YES,,21400,1,0,NULL,NULL,NULL
156,74,TAX EQ,2019,TAX EQ - 2019,7,2020-04-01,2020-12-31,YES,,3600,1,0,NULL,NULL,NULL
157,76,CORP TAX,2019,CORP TAX - 2019,7,2019-10-16,2020-10-15,YES,,3740,1,0,NULL,NULL,NULL
158,77,INDIV TAX,2019,INDIV TAX - 2019,7,2020-01-01,2020-12-31,YES,,3200,1,0,NULL,NULL,NULL
159,78,CORP TAX,2019,CORP TAX - 2019,7,2020-01-01,2020-12-31,YES,,8200,1,0,NULL,NULL,NULL
160,79,CORP TAX,2019,CORP TAX - 2019,7,2020-01-01,2021-01-31,YES,,2500,1,0,NULL,NULL,NULL
161,80,CORP TAX,2019,CORP TAX - 2019,7,2020-01-01,2021-01-31,YES,,4400,1,0,NULL,NULL,NULL
162,81,CORP TAX,2019,CORP TAX - 2019,7,2020-01-01,2021-01-31,YES,,520,12,0,NULL,NULL,NULL
163,82,CORP TAX,2019,CORP TAX - 2019,7,2020-01-01,2021-01-31,YES,,4900,1,0,NULL,NULL,NULL
164,84,INDIV TAX,2019,INDIV TAX - 2019,7,2020-01-01,2020-12-31,YES,,5500,1,1000,NULL,NULL,NULL
165,85,INDIV TAX,2019,INDIV TAX - 2019,7,2020-01-01,2020-12-01,YES,,3500,1,0,NULL,NULL,NULL
166,103,CORP TAX,2018,CORP TAX - 2018,7,2018-01-01,2019-10-15,YES,,6000,1,0,NULL,NULL,NULL
167,103,CORP TAX,2019,CORP TAX - 2019,7,2020-01-01,2020-12-31,YES,,5000,1,0,NULL,NULL,NULL
168,104,CORP TAX,2019,CORP TAX - 2019,7,2020-01-01,2021-01-31,YES,,9000,1,0,NULL,NULL,NULL
169,86,BM,2020,BM - 2020,7,2019-12-31,2021-01-31,YES,,0,1,6600,NULL,NULL,NULL
170,86,INDIV TAX,2019,INDIV TAX - 2019,7,2019-11-01,2020-12-31,YES,,12000,1,1450,NULL,NULL,NULL
172,87,CORP TAX,2019,CORP TAX - 2019,7,2020-01-01,2021-01-31,YES,,3150,1,0,NULL,NULL,NULL
173,87,INDIV TAX,2019,INDIV TAX - 2019,7,2020-01-01,2020-12-31,YES,,1150,1,0,NULL,NULL,NULL
174,88,INDIV TAX,2019,INDIV TAX - 2019,7,2020-01-01,2020-12-31,YES,,1700,1,0,NULL,NULL,NULL
175,88,INDIV TAX,2020,INDIV TAX - 2020,7,2020-01-01,2021-12-31,YES,,1700,1,0,NULL,NULL,NULL
176,116,INDIV TAX,2019,INDIV TAX - 2019,7,2020-01-01,2020-05-31,YES,,1190,1,0,NULL,NULL,NULL
177,89,BM,2020,BM - 2020,7,2020-01-01,2020-12-31,YES,,1200,4,0,NULL,NULL,NULL
178,89,CORP TAX,2019,CORP TAX - 2019,7,2020-01-01,2020-12-31,YES,,2500,1,0,NULL,NULL,NULL
179,65,BM,2020,BM - 2020,7,2020-01-01,2020-12-31,YES,,600,4,0,NULL,NULL,NULL
180,65,CORP TAX,2019,CORP TAX - 2019,7,2020-01-01,2020-12-31,YES,,3500,1,0,NULL,NULL,NULL
181,90,CORP TAX,2019,CORP TAX - 2019,7,2019-01-01,2020-10-31,YES,,3700,1,0,NULL,NULL,NULL
182,90,CORP TAX,2020,CORP TAX - 2020,7,2020-01-01,2021-10-31,YES,,3700,1,0,NULL,NULL,NULL
183,90,INDIV TAX,2019,INDIV TAX - 2019,7,2019-01-01,2020-10-31,YES,,1500,1,0,NULL,NULL,NULL
184,90,INDIV TAX,2020,INDIV TAX - 2020,7,2019-12-01,2021-12-31,YES,,1500,1,0,NULL,NULL,NULL
185,90,BM,2020,BM - 2020,7,2020-01-01,2021-04-30,YES,,0,1,0,NULL,NULL,NULL
186,48,CORP TAX,2019,CORP TAX - 2019,7,2019-01-01,2020-10-31,YES,,8500,1,0,NULL,NULL,NULL
187,92,INDIV TAX,2019,INDIV TAX - 2019,7,2020-01-01,2020-12-31,YES,,3200,1,0,NULL,NULL,NULL
188,93,INDIV TAX,2019,INDIV TAX - 2019,7,2020-01-01,2020-12-31,YES,,9700,1,0,NULL,NULL,NULL
189,93,INDIV TAX,2020,INDIV TAX - 2020,7,2020-01-01,2021-12-31,YES,,9700,1,0,NULL,NULL,NULL
190,93,NOTICE HANDLING - ITR,2017,NOTICE HANDLING - ITR - 2017,7,2020-05-01,2020-12-31,YES,,0,1,0,NULL,NULL,NULL
191,93,NOTICE HANDLING - ITR,2018,NOTICE HANDLING - ITR - 2018,7,2020-01-01,2020-05-31,YES,,0,1,0,NULL,NULL,NULL
192,95,INDIV TAX,2019,INDIV TAX - 2019,7,2020-01-01,2020-12-31,YES,,2500,1,0,NULL,NULL,NULL
193,95,TAX AUDIT - ITR,2015,TAX AUDIT - ITR - 2015,7,2020-01-01,2020-04-30,YES,,0,1,0,NULL,NULL,NULL
194,16,CORP TAX,2019,CORP TAX - 2019,7,2020-01-01,2020-12-31,YES,,3400,1,0,NULL,NULL,NULL
195,96,CORP TAX,2019,CORP TAX - 2019,7,2020-01-01,2020-12-31,YES,,5000,1,0,NULL,NULL,NULL
196,97,INDIV TAX,2019,INDIV TAX - 2019,7,2020-01-01,2020-12-31,YES,,45210,1,0,NULL,NULL,NULL
197,97,TAX EQ,2020,TAX EQ - 2020,7,2020-01-01,2020-12-31,YES,,0,1,0,NULL,NULL,NULL
198,98,INDIV TAX,2019,INDIV TAX - 2019,7,2020-01-01,2020-12-31,YES,,0,1,0,NULL,NULL,NULL
199,102,BM,2020,BM - 2020,4,2020-01-01,2020-12-31,YES,,2000,12,0,NULL,NULL,NULL
200,103,BM,2020,BM - 2020,4,2020-01-01,2020-12-31,YES,,1000,12,0,NULL,NULL,NULL
201,103,COMP,2019,COMP - 2019,4,2020-01-01,2020-12-31,YES,,1600,1,0,NULL,NULL,NULL
202,103,TAX AUDIT - OTH,2020,TAX AUDIT - OTH - 2020,4,2020-06-01,2020-08-31,YES,,3600,1,0,NULL,NULL,NULL
203,104,REV,2019,REV - 2019,4,2020-01-01,2020-12-31,YES,,16000,1,0,NULL,NULL,NULL
204,105,BM,2020,BM - 2020,4,2020-01-01,2020-12-31,YES,,500,12,500,NULL,NULL,NULL
205,47,BM,2020,BM - 2020,4,2020-01-01,2020-12-31,YES,,3840,1,0,NULL,NULL,NULL
206,47,REV,2019,REV - 2019,4,2020-01-01,2020-12-31,YES,,19000,1,0,NULL,NULL,NULL
207,106,BM,2020,BM - 2020,4,2020-01-01,2020-12-31,YES,,12500,12,0,NULL,NULL,NULL
208,107,BM,2020,BM - 2020,4,2020-06-01,2020-12-31,YES,,4500,12,25500,NULL,NULL,NULL
